site,latDD,lonDD
b0604228,53.4967,2.99833
b0604241,53.5,2.995
b0604253,53.495,-3.01
b0604265,54.9167,-1.06833
b0604277,54.5983,4.805
b0604289,54.5867,4.845
b0604290,52.67,3.65333
b0604591,54.9883,1.33833
b0611502,52.655,3.66833
b0611514,53.24,2.245
b0623122,63.0033,-40.045
b0624230,55.4967,5.22
b0624242,55.27,6.79333
b0624254,55.1617,-12.0117
b0624266,54.775,17.2067
b0624278,54.545,20.395
b0624291,54.2967,23.7
b0624309,53.95,28.5267
b0624310,53.9983,30.3033
b0624322,54.4833,32.705
b0624334,55.1383,-35.0067
b0624346,56.1767,35.4967
b0624358,56.2367,-36.1383
b0624371,56.2617,38.4567
b0624383,56.65,38.5667
b0624395,56.3317,38.7983
b0624402,55.86,-39.1467
b0624414,56.425,38.99
b0624426,56.9633,38.665
b0624438,57.7483,36.415
b0624451,60.255,34.3267
b0624463,60.64,37.85
b0624475,61.0033,-38.0783
b0624487,61.48,36.3267
b0624499,63.3667,27.615
b0624518,63.5833,36.5
b0624531,62.98,35.6733
b0624543,62.7333,37.2783
b0624555,61.575,40.6817
b0624567,61.1983,40.705
b0624579,59.7467,38.7417
b0624580,60.435,33.5083
b0624592,63.3967,24.8633
b0624611,62.4317,26.7617
b0624623,61.01,-29.1633
b0624635,59.9917,29.7817
b0624647,60.0433,-30.0033
b0624659,58.8967,30.9633
b0624660,56.7567,28.5533
b0624844,54.7583,17.3833
b0624856,54.5333,20.5367
b0624868,54.2717,23.99
b0624881,53.945,28.8167
b0624893,54.085,-31.0367
b0624900,54.5517,33.705
b0624912,55.3917,34.3283
b0624924,55.5717,35.4967
b0624936,56.8567,34.9217
b0624948,56.2367,36.895
b0624961,56.5633,38.5667
b0624973,56.3033,38.815
b0624985,55.8617,-39.1467
b0624997,56.4267,38.9917
b0625000,56.9633,38.665
b0625012,57.6717,36.6017
b0625024,60.2467,34.245
b0625036,60.6367,37.6483
b0625048,61.0033,-38.0783
b0625061,64.2517,30.3833
b0625085,61.015,-40.0383
b0625097,59.7467,38.4717
b0625104,60.7617,32.6883
b0625116,60.8117,32.5567
b0625128,61.4383,36.5233
b0625141,63.32,27.8083
b0625153,63.4467,27.2767
b0625165,63.1983,25.8217
b0625177,63.6133,24.6217
b0625189,63.3383,-25.0667
b0625190,62.6767,26.46
b0625208,61.14,-28.1633
b0625221,60.875,29.5767
b0625233,59.9933,29.7833
b0625245,60.1683,29.9967
b0625257,56.715,30.9617
b0625811,63.0017,-40.0417
b0636869,53.3933,4.685
b0636870,53.3933,4.685
b0636882,53.3867,4.695
b0637443,72.0067,-19.1517
b0645615,65.8017,142.915
b0645627,66.1983,-143.16
b0645639,61.4167,8.28333
b0645640,62.705,-6.08667
b0645652,62.9133,-6.08333
b0645664,63.2733,-6.11
b0645676,62.9583,-6.09333
b0645688,60.5667,4.76833
b0645707,61.44,8.24333
b0645719,61.415,8.28833
b0645720,61.415,8.285
b0645732,61.3933,8.31667
b0645744,62.7033,-6.08333
b0645756,62.92,-6.08
b0645768,63.265,-6.105
b0645781,61.0017,-5.01
b0645793,60.7817,5.30833
b0645800,60.5667,4.76833
b0648385,64.15,-25.01
b0648397,75.8617,14.4183
b0648404,69.625,18.27
b0648834,52.6067,57.83
b0648846,55.43,55.4133
b0648858,58.2483,48.46
b0648871,60.9417,40.9367
b0648883,64.1933,33.1933
b0648895,67.2583,27.465
b0648902,68.9617,20.2233
b0648914,70.1633,-9.15167
b0648926,70.13,-2.14833
b0648938,70.1683,2.36167
b0648951,70.0533,-1.04833
b0648963,70.2817,2.83667
b0648975,70.0433,-1.02167
b0648987,70.0583,-1.16
b0648999,69.99,-2.005
b0649002,70.1267,-2.015
b0649014,69.9633,-0.165
b0649026,70.1733,2.90833
b0649038,70.1167,-2.10167
b0649051,70.7967,13.85
b0649063,73.7483,25.185
b0649075,75.87,27.73
b0649087,76.4833,34.195
b0649099,76.8583,33.3617
b0649106,76.365,33.4717
b0649118,74.765,36.675
b0649131,74.6617,36.4567
b0649143,75.4433,32.7217
b0649155,74.575,-36.1133
b0649167,74.475,36.6317
b0649179,71.325,-36.115
b0649180,66.4767,39.2617
b0649192,61.6433,41.7333
b0649211,58.3017,45.5117
b0649223,56.7767,50.7983
b0649235,54.8917,57.5633
b0662077,68.4783,70.385
b0662194,68.505,70.8633
b0662201,68.5883,72.5033
b0662213,68.58,71.6633
b0663855,63.0033,-40.045
b0664361,55.8833,8.28333
b0664373,55.8833,8.28333
b0664385,55.8833,8.28333
b0664397,55.8833,8.28333
b0664404,55.8833,8.28333
b0664416,55.8833,8.28333
b0664428,55.8833,8.28333
b0664441,55.8833,9.21667
b0664453,55.8833,9.21667
b0664465,55.8833,9.21667
b0664477,55.8833,9.21667
b0664489,55.8833,9.21667
b0664490,55.8833,9.21667
b0666110,54.8583,5.21333
b0666122,54.8583,5.21333
b0666134,54.9967,5.38333
b0668583,28.475,16.2383
b0668595,25.9633,-19.0683
b0668602,24.5017,41.5367
b0668614,24.455,50.5933
b0668626,24.4983,55.9333
b0668638,24.51,63.2283
b0668651,24.5033,64.3883
b0668663,26.535,72.6517
b0668675,26.49,75.9967
b0668687,27.3867,78.4633
b0668699,26.9983,79.5
b0668706,26.52,78.775
b0668718,26.5,76.86
b0668731,26.55,-72.0783
b0668743,26.5033,-73.0267
b0668755,26.52,76.6783
b0668767,26.52,76.785
b0669236,26.495,78.8633
b0669248,27,-79.0517
b0669261,27.0033,-79.115
b0669273,25.8867,77.4683
b0669285,26.5367,76.8033
b0669297,26.4933,76.6117
b0669304,26.4817,76.2983
b0669316,26.485,75.5133
b0669328,26.5117,74.5067
b0669341,26.5,73.1767
b0669353,26.485,71.7483
b0669365,25.8967,70.3733
b0669377,24.495,-69.1433
b0669389,24.4883,66.9233
b0669390,24.5133,64.6633
b0669408,24.5017,62.53
b0669421,24.5217,60.3183
b0669433,24.4967,-58.1317
b0669445,24.5317,55.9433
b0669457,24.49,53.71
b0669469,24.4983,51.5367
b0669470,24.5083,49.63
b0669482,24.4983,-47.1267
b0669494,24.465,44.9617
b0669501,24.4983,42.18
b0669513,24.5083,40.1783
b0669525,24.4967,37.6333
b0669537,24.505,34.995
b0669549,24.5067,32.3233
b0669550,24.5017,29.72
b0669562,24.5283,-27.085
b0669574,24.495,24.345
b0669586,25.1383,-21.03
b0669598,25.93,19.48
b0669605,26.4733,17.8583
b0669617,27.2833,15.4133
b0669642,28.475,16.2383
b0669654,27.9617,14.4917
b0669666,27.0367,-16.005
b0669678,26.8083,16.505
b0669691,25.0933,-21.065
b0669709,24.5317,-25.1083
b0669710,24.535,30.565
b0669722,24.5067,35.9033
b0669734,24.5,41.2017
b0669746,24.4983,44.6617
b0669758,24.495,-50.0267
b0669771,24.5033,53.43
b0669783,24.43,-56.0233
b0669795,24.5033,60.5267
b0669802,24.5017,65.7683
b0669814,25.58,-70.1433
b0669826,26.5117,73.6883
b0669838,26.49,-76.0817
b0669863,26.5217,78.77
b0669875,25.8583,77.4283
b0669887,26.5,73.93
b0669899,26.55,-72.0767
b0669906,26.505,73.3517
b0669918,26.4933,-76.05
b0669943,26.505,76.7
b0669955,26.5283,76.69
b0669967,26.5533,76.6817
b0669979,26.5033,76.7117
b0669980,26.515,76.6917
b0669992,26.4983,76.8167
b0670004,26.5117,76.8067
b0670016,26.4867,76.8567
b0670028,26.5133,76.8417
b0670041,26.5,76.6683
b0670053,26.5133,76.445
b0670065,26.52,78.77
b0670077,27,-79.0533
b0670089,27.0033,-79.115
b0670090,26.38,78.585
b0670108,26.5367,76.8033
b0670121,26.4917,76.6117
b0670133,26.4833,76.2983
b0670145,26.485,75.5133
b0670157,26.5117,74.5067
b0670169,26.5,73.1767
b0670170,26.4833,71.7483
b0670182,25.8933,70.3717
b0670194,24.495,-69.145
b0670201,24.4883,66.9233
b0670213,24.5133,64.6633
b0670225,24.5017,62.53
b0670237,24.5217,60.3183
b0670249,24.4967,-58.1317
b0670250,24.5317,55.9433
b0670262,24.49,53.705
b0670274,24.4983,51.5367
b0670286,24.5083,49.625
b0670298,24.4983,-47.1267
b0670305,24.465,44.9617
b0670317,24.4983,42.18
b0670329,24.5083,40.1733
b0670330,24.4967,37.6283
b0670342,24.505,34.99
b0670354,24.5067,32.3183
b0670366,24.5017,29.72
b0670378,24.5283,-27.085
b0670391,24.495,24.345
b0670409,25.1383,-21.03
b0670410,25.93,19.48
b0670422,26.4733,17.8567
b0670434,27.2833,15.4133
b0679556,33.9317,25.7717
b0679568,35.4667,-31.045
b0679581,41.3667,37.985
b0679593,45.09,-46.01
b0679600,46.0033,-52.0617
b0679612,46.02,-56.0083
b0679624,45.8983,-56.105
b0679636,46.0667,-56.0067
b0679648,45.9433,-56.1017
b0679661,46.0183,-55.11
b0679673,45.9367,-56.1
b0679685,45.9883,55.83
b0679697,45.8733,-56.0933
b0679704,47.64,-53.0533
b0679716,49.2017,50.665
b0679728,49.245,50.855
b0679741,49.2217,50.98
b0679753,49.1367,-50.0917
b0679765,49.12,-51.0067
b0679777,49.0333,-49.005
b0679789,43.475,39.985
b0679790,38.9533,-29.02
b0679808,36.9217,19.69
b0681665,32.3783,64.68
b0681677,32.745,64.6867
b0681689,34.87,66.925
b0681690,36.315,69.755
b0681708,36.7817,70.3883
b0681721,37.3217,71.6817
b0681733,37.975,72.635
b0681745,36.8717,-73.0867
b0681757,35.6583,74.2967
b0681769,35.3517,73.7867
b0681770,35.5583,71.8933
b0681782,35.9717,70.2467
b0681794,36.235,67.9017
b0681801,36.255,66.3
b0681813,36.1867,64.3083
b0681825,36.26,62.4033
b0681837,36.25,60.8467
b0681849,36.1017,-58.035
b0681850,36.2417,56.435
b0681862,36.2483,54.7
b0681874,36.4883,52.2767
b0681886,36.2483,49.7983
b0681898,36.25,-48.13
b0681905,36.2483,45.655
b0681917,36.2467,43.2
b0681929,36.2467,41.3383
b0681930,36.2533,39.4817
b0681942,36.2483,-37.0683
b0681954,36.24,34.935
b0681966,36.2467,-32.1483
b0681978,36.2483,29.7033
b0681991,36.2483,27.4183
b0682005,37.205,25.7667
b0682017,36.25,25.8817
b0682029,36.25,23.275
b0682030,36.25,21.525
b0682042,36.2517,19.305
b0682054,36.2583,-18.0633
b0682066,36.25,16.19
b0682078,35.8883,14.6033
b0682091,35.8,-12.045
b0682109,35.855,-10.11
b0682110,36.4483,8.74667
b0682122,35.5367,8.31
b0682134,34.415,7.76333
b0682146,37.825,9.59833
b0683205,28.4633,16.245
b0683217,24.52,41.215
b0684405,44.0633,-10.0833
b0684417,34.3433,13.9167
b0684429,28.4717,16.2467
b0684430,27.915,16.8033
b0684442,25.12,-21.16
b0685408,28.475,16.24
b0686670,26.5083,76.8417
b0686682,26.5083,76.8417
b0686694,26.5083,76.8417
b0686701,26.5,76.495
b0686713,26.5,76.495
b0686725,26.5,76.495
b0686737,26.5,76.495
b0686749,26.5,76.495
b0686750,26.5,76.495
b0686762,26.5,76.495
b0686774,26.5033,76.8133
b0686786,26.5033,76.8133
b0686798,26.5033,76.8133
b0686805,26.5033,76.8133
b0686817,26.5033,76.8133
b0686829,26.5033,76.8133
b0686830,26.5033,76.8133
b0686842,26.5033,76.8133
b0686854,26.5033,76.8133
b0686866,26.515,76.7417
b0686878,26.515,76.7417
b0686891,26.515,76.7417
b0686909,26.515,76.7417
b0686910,26.515,76.7417
b0686922,26.515,76.7417
b0686934,26.515,76.7417
b0686946,26.49,-76.0433
b0686958,26.49,-76.0433
b0686971,52.7967,1.595
b0686983,52.7867,1.61667
b0686995,52.7867,1.61667
b0687009,52.7867,1.61667
b0687022,26.515,76.7417
b0691426,52.7867,1.61667
b0696222,52.7867,1.61167
b0696234,52.7917,1.605
b0696560,26.5083,76.8417
b0696572,26.5383,76.8817
b0702825,57.5333,5.69167
b0702849,57.5317,5.66333
b0702874,57.525,5.67
b0704997,70.04,-1.14
b0705000,70.04,-1.14
b0705012,70.045,-1.07
b0705024,70.045,-1.07
b0705036,70.0533,-1.00167
b0705048,70.0533,-1.00167
b0705061,70.065,-1.09167
b0705073,70.065,-1.09167
b0705085,70.0783,-1.01667
b0705097,70.0783,-1.01667
b0705104,70.095,-1.10333
b0705116,70.095,-1.10333
b0705128,70.115,-1.01167
b0705141,70.115,-1.01167
b0705153,70.02,-1
b0705165,70.02,-1
b0705177,69.97,1.625
b0705189,69.97,1.625
b0705190,69.9483,1.68667
b0705208,69.9483,1.68667
b0705221,69.9283,1.71167
b0705233,69.9283,1.71167
b0705245,69.9133,1.69667
b0705257,69.9133,1.69667
b0705269,69.9017,1.68333
b0705270,69.9017,1.68333
b0705282,69.875,1.63167
b0705294,69.875,1.63167
b0705301,70.04,-1.13667
b0705313,70.04,-1.13667
b0705325,70.0283,-1.03833
b0705337,70.0283,-1.03833
b0705349,69.9967,1.56667
b0705350,69.9967,1.56667
b0705362,69.84,1.58333
b0705374,69.84,1.58333
b0705386,70.1683,2.33833
b0705398,70.1683,2.33833
b0705405,70.205,2.51333
b0705417,70.205,2.51333
b0705429,70.2383,2.67667
b0705430,70.2383,2.67667
b0705442,70.2817,2.83167
b0705454,70.2817,2.83167
b0705466,70.23,2.825
b0705478,70.23,2.825
b0705491,70.1717,2.82
b0705509,70.1717,2.82
b0705510,70.1617,-2.15
b0705522,70.1617,-2.15
b0705534,70.04,-1.10167
b0705546,70.04,-1.10167
b0705558,70.04,-1.10167
b0705571,70.04,-1.10167
b0705583,70.04,-1.10167
b0705595,70.04,-1.10167
b0705602,70.04,-1.10167
b0705614,70.04,-1.10167
b0705626,70.04,-1.10167
b0705638,70.04,-1.10167
b0705651,70.04,-1.10167
b0705663,70.04,-1.10167
b0705675,70.04,-1.10167
b0705687,70.04,-1.10167
b0705699,70.04,-1.10167
b0705706,70.04,-1.10167
b0705718,70.04,-1.10167
b0705731,70.04,-1.10167
b0705743,70.04,-1.10167
b0705755,70.04,-1.10167
b0705767,70.04,-1.10167
b0705779,70.04,-1.10167
b0705780,70.04,-1.10167
b0705792,70.04,-1.10167
b0705811,70.04,-1.10167
b0705823,70.04,-1.10167
b0705835,70.04,-1.10167
b0705847,70.04,-1.10167
b0705859,70.04,-1.10167
b0705860,70.04,-1.10167
b0705872,70.04,-1.10167
b0705884,70.04,-1.10167
b0705896,70.04,-1.10167
b0705903,70.04,-1.10167
b0705915,70.04,-1.10167
b0705927,70.04,-1.10167
b0705939,70.04,-1.10167
b0705940,70.04,-1.10167
b0705952,70.04,-1.10167
b0705964,70.04,-1.10167
b0705976,70.04,-1.10167
b0705988,70.04,-1.10167
b0706003,70.04,-1.10167
b0706015,70.04,-1.10167
b0706027,70.04,-1.10167
b0706039,70.04,-1.10167
b0706040,70.04,-1.10333
b0706052,70.04,-1.10167
b0706064,70.04,-1.10167
b0706076,70.04,-1.10167
b0706088,70.04,-1.10167
b0706107,70.04,-1.10167
b0706119,70.04,-1.10167
b0706120,70.04,-1.10167
b0706132,70.04,-1.10167
b0706144,70.04,-1.10167
b0706156,70.04,-1.10167
b0706168,70.04,-1.10167
b0706181,70.04,-1.10167
b0706193,70.04,-1.10333
b0706200,70.04,-1.10167
b0706212,70.04,-1.10167
b0706224,70.0033,-1.02
b0706236,70.0033,-1.02
b0706248,70.0033,-1.02
b0706261,70.0033,-1.02
b0706273,70.0033,-1.02
b0706285,70.0033,-1.02
b0706297,70.0033,-1.02
b0706304,70.0033,-1.02
b0706316,70.0033,-1.02
b0706328,70.0033,-1.02
b0706341,70.0033,-1.02
b0706353,70.0033,-1.02
b0706365,70.0033,-1.02
b0706377,70.0033,-1.02
b0706389,70.0033,-1.01833
b0706390,70.0033,-1.02
b0706408,70.0033,-1.02
b0706421,70.0033,-1.02
b0706433,70.0033,-1.02
b0706445,70.0033,-1.01833
b0706457,70.0033,-1.02
b0706469,70.0033,-1.02
b0706470,70.0033,-1.02
b0706482,70.0033,-1.02
b0706494,70.0033,-1.01833
b0706501,70.0033,-1.02
b0706513,70.0033,-1.02
b0706525,70.0033,-1.02
b0706537,70.0033,-1.02
b0706549,70.0033,-1.02
b0706550,70.0033,-1.02
b0706562,70.0033,-1.02
b0706574,70.0033,-1.02
b0706586,70.0033,-1.02
b0706598,70.0033,-1.02
b0706605,70.0033,-1.02
b0706617,70.0033,-1.02
b0706629,70.0033,-1.02
b0706630,70.0033,-1.02
b0706642,70.0033,-1.02
b0706654,70.0033,-1.02
b0706666,70.0033,-1.01833
b0706678,70.0033,-1.02
b0706691,70.0033,-1.02
b0706709,70.0033,-1.02
b0706710,70.0033,-1.01833
b0706722,70.0033,-1.01833
b0706734,70.0033,-1.02
b0706746,70.0033,-1.02
b0706758,70.0033,-1.02
b0706771,70.0033,-1.02
b0706783,70.0033,-1.01833
b0706795,70.0033,-1.02
b0706802,70.0033,-1.02
b0706814,69.925,1.39
b0706826,69.925,1.39
b0706838,69.9333,1.47667
b0706851,69.9333,1.47667
b0706863,69.9533,1.54833
b0706875,69.9533,1.54833
b0706887,69.9567,1.66667
b0706899,69.9567,1.66667
b0706906,70.12,4.00167
b0706918,70.12,4.00167
b0706931,70.09,-3.13667
b0706943,70.09,-3.13667
b0706955,70.045,-3.15833
b0706967,70.045,-3.15833
b0706979,70.0683,-3.035
b0706980,70.0683,-3.035
b0706992,70.09,-2.15667
b0707006,70.09,-2.15667
b0707018,70.125,-2.11333
b0707031,70.125,-2.11333
b0707043,69.755,0.648333
b0707055,69.755,0.648333
b0707067,69.735,0.686667
b0707079,69.735,0.685
b0707080,69.7217,0.666667
b0707092,69.7217,0.666667
b0707111,69.6717,0.65
b0707123,69.6717,0.65
b0707135,69.595,0.435
b0707147,69.595,0.435
b0707159,69.945,2.88333
b0707160,69.945,2.88167
b0707172,70.0333,-2.04167
b0707184,70.0333,-2.04167
b0707196,70.12,-2.04167
b0707203,70.12,-2.04333
b0707215,70.1517,-2.00833
b0707227,70.1517,-2.01
b0707239,70.115,-1.01167
b0707240,70.115,-1.01167
b0707252,76.2783,34.1667
b0707264,76.2783,34.1667
b0707276,76.43,33.3
b0707288,76.43,33.3
b0707307,76.495,32.9283
b0707319,76.495,32.9283
b0707320,76.525,32.755
b0707332,76.525,32.755
b0707344,76.5633,32.5533
b0707356,76.5633,32.5533
b0707368,76.625,32.2267
b0707381,76.625,32.2267
b0707393,76.685,31.9567
b0707400,76.685,31.9567
b0707412,76.7767,31.4567
b0707424,76.7767,31.4567
b0707436,76.855,-31.0183
b0707448,76.855,-31.0183
b0707461,76.5967,32.3767
b0707473,76.5967,32.3767
b0707485,74.665,33.4367
b0707497,74.665,33.4383
b0707504,74.6933,-34.1283
b0707516,74.6933,-34.1283
b0707528,74.74,-35.13
b0707541,74.74,-35.13
b0707553,74.7317,35.6617
b0707565,74.7317,35.6617
b0707577,74.7417,36.385
b0707589,74.7417,36.385
b0707590,74.5317,36.6717
b0707608,74.5317,36.6717
b0707621,74.5,36.6017
b0707633,74.5,36.6017
b0707645,74.4583,36.495
b0707657,74.4583,36.495
b0707669,74.3583,36.245
b0707670,74.3583,36.245
b0707682,74.2333,35.9483
b0707694,74.2333,35.9483
b0707701,74.1033,-35.135
b0707713,74.1033,-35.135
b0707725,74.41,36.3833
b0707737,74.41,36.3833
b0707749,74.3,-36.1067
b0707750,74.3,-36.1067
b0707762,74.6583,33.4867
b0707774,74.6583,33.4867
b0707786,74.64,32.5317
b0707798,74.64,32.5317
b0707805,74.615,31.2717
b0707817,74.615,31.2717
b0707829,74.6817,30.8283
b0707830,74.6817,30.8283
b0707842,74.7317,30.4833
b0707854,74.7317,30.4833
b0707866,74.8267,29.83
b0707878,74.8267,29.83
b0707891,74.3,-36.11
b0707909,74.3,-36.11
b0707910,74.3,-36.1067
b0707922,74.3,-36.1067
b0707934,74.3,-36.1083
b0707946,74.3,-36.1083
b0738828,26.51,76.8417
b0738841,26.51,76.8417
b0738853,26.51,76.8417
b0738865,26.4967,76.815
b0738877,26.4967,76.815
b0738889,26.4967,76.815
b0738890,26.4967,76.815
b0738908,26.4967,76.815
b0738921,26.4967,76.815
b0738933,26.4967,76.815
b0738945,26.4967,76.815
b0738957,26.4967,76.815
b0738969,26.51,76.7433
b0738970,26.51,76.7433
b0738982,26.51,76.7433
b0738994,26.51,76.7433
b0739008,26.495,76.5
b0739021,26.495,76.5
b0739033,26.495,76.5
b0739045,26.495,76.5
b0739057,26.495,76.5
b0739069,26.495,76.5
b0739070,26.5,-76.05
b0739082,26.5,-76.05
b0739094,26.5,-76.05
b0739101,26.5,-76.05
b0739113,26.5,-76.05
b0739125,26.5,-76.05
b0739137,26.525,76.8683
b0739149,26.5083,76.8417
b0808809,47.545,52.5817
b0808810,48.2083,51.64
b0808822,52.1383,-48.0067
b0808834,55.3883,-46.0783
b0808846,58.1417,-44.075
b0808858,59.3267,40.8267
b0808871,59.565,39.6983
b0808883,59.205,39.5167
b0808895,59.0633,-39.055
b0808902,59.705,42.3917
b0808914,59.1783,39.5017
b0808926,59.2517,37.445
b0808938,59.6667,39.7033
b0808951,59.4883,41.325
b0808963,58.6817,38.8533
b0808975,59.39,36.8483
b0808987,60.13,-36.1233
b0835198,26.5083,76.8417
b0835205,26.5083,76.8417
b0835217,26.495,76.4983
b0835229,26.495,76.4983
b0835230,26.495,76.4983
b0835242,26.495,76.4983
b0835254,26.495,76.4983
b0835266,26.495,76.4983
b0835278,26.495,76.4983
b0838412,26.5083,76.8417
b0844847,53.3667,3.32333
b0844859,53.3667,3.32333
b0844860,53.3667,3.32333
b0852872,68.0133,-31.1633
b0852884,68.0783,-31.0517
b0852896,68.0533,-31.1417
b0852903,67.985,31.8767
b0852915,67.96,31.9417
b0852927,68.495,32.2083
b0852939,68.4767,32.225
b0852940,68.4567,32.2267
b0852952,68.4367,32.2483
b0852964,68.42,32.285
b0852976,68.3633,32.2033
b0852988,68.1267,-31.02
b0853003,68.0417,-31.105
b0853015,68.1683,31.9833
b0853027,68.2633,-32.0883
b0853039,68.4967,32.23
b0853040,68.4967,32.2217
b0853052,68.495,32.2133
b0853064,68.495,32.2067
b0853076,68.495,32.2
b0853088,68.495,32.195
b0853107,68.3967,32.3683
b0853119,68.27,-32.0783
b0853120,68.2733,-32.065
b0853132,68.2783,-32.0583
b0853144,68.265,32.1683
b0853156,68.265,-32.135
b0853168,68.2683,-32.1033
b0853181,68.0667,-31.0533
b0853193,68.0217,-31.0883
b0853200,68.0783,-31.02
b0853212,67.875,31.5517
b0853224,67.75,31.4383
b0853236,67.4983,-31.1283
b0853248,67.25,30.81
b0853261,67,-30.1633
b0853273,66.6667,30.6683
b0853285,66.3333,30.67
b0853297,66.1,-30.0017
b0853304,65.665,30.655
b0853316,65.3267,30.6567
b0853328,65.17,30.565
b0853341,68.0133,-31.1633
b0853353,68.0783,-31.0533
b0853365,68.495,32.2083
b0853377,68.4767,32.225
b0853389,68.4567,32.2267
b0853390,68.4367,32.2483
b0853408,68.42,32.285
b0853421,68.3633,32.2033
b0853433,68.1267,-31.02
b0853445,68.0417,-31.105
b0853457,68.1683,31.9833
b0853469,68.2633,-32.0883
b0853470,68.4967,32.23
b0853482,68.4967,32.2217
b0853494,68.495,32.2133
b0853501,68.495,32.2067
b0853513,68.495,32.2
b0853525,68.495,32.195
b0853537,68.3967,32.3683
b0853549,68.27,-32.0783
b0853550,68.2733,-32.065
b0853562,68.2783,-32.0583
b0853574,68.265,32.1683
b0853586,68.265,-32.135
b0853598,68.2683,-32.1033
b0853605,68.0667,-31.0533
b0853617,68.0217,-31.0883
b0853629,68.0783,-31.02
b0853630,67.875,31.5517
b0853642,67.75,31.4383
b0853654,67.4983,-31.1283
b0853666,67.25,30.81
b0853678,67,-30.1633
b0853691,66.6667,30.6683
b0853709,66.3333,30.67
b0853710,66.1,-30.0017
b0853722,65.665,30.655
b0853734,65.3267,30.6567
b0853746,65.17,30.565
b0853758,68.0133,-31.1633
b0853771,68.0783,-31.0517
b0853783,68.0533,-31.1417
b0853795,67.985,31.8767
b0853802,67.96,31.9417
b0853814,68.495,32.2083
b0853826,68.4767,32.225
b0853838,68.4567,32.2267
b0853851,68.4367,32.2483
b0853863,68.42,32.285
b0853875,68.3633,32.2033
b0853887,68.1267,-31.02
b0853899,68.0417,-31.105
b0853906,68.1683,31.9833
b0853918,68.2633,-32.0883
b0853931,68.4967,32.23
b0853943,68.4967,32.2217
b0853955,68.495,32.2133
b0853967,68.495,32.2067
b0853979,68.495,32.2
b0853980,68.495,32.195
b0853992,68.3967,32.3683
b0854006,68.27,-32.0783
b0854018,68.2733,-32.065
b0854031,68.2783,-32.0583
b0854043,68.265,32.1683
b0854055,68.265,-32.135
b0854067,68.2683,-32.1033
b0854079,68.0667,-31.0533
b0854080,68.0217,-31.0883
b0854092,68.0783,-31.02
b0854111,67.875,31.5517
b0854123,67.75,31.4383
b0854135,67.4983,-31.1283
b0854147,67.25,30.81
b0854159,67,-30.1633
b0854160,66.6667,30.6683
b0854172,66.3333,30.67
b0854184,66.1,-30.0017
b0854196,65.665,30.655
b0854203,65.3267,30.6567
b0854215,65.17,30.565
b0854227,68.0133,-31.1633
b0854239,68.0783,-31.0533
b0854240,68.495,32.2083
b0854252,68.4767,32.225
b0854264,68.4567,32.2267
b0854276,68.4367,32.2483
b0854288,68.42,32.285
b0854307,68.3633,32.2033
b0854319,68.1267,-31.02
b0854320,68.0417,-31.105
b0854332,68.1683,31.9833
b0854344,68.2633,-32.0883
b0854356,68.4967,32.23
b0854368,68.4967,32.2217
b0854381,68.495,32.2133
b0854393,68.495,32.2067
b0854400,68.495,32.2
b0854412,68.495,32.195
b0854424,68.3967,32.3683
b0854436,68.27,-32.0783
b0854448,68.2733,-32.065
b0854461,68.2783,-32.0583
b0854473,68.265,32.1683
b0854485,68.265,-32.135
b0854497,68.2683,-32.1033
b0854504,68.0667,-31.0533
b0854516,68.0217,-31.0883
b0854528,68.0783,-31.02
b0854541,67.875,31.5517
b0854553,67.75,31.4383
b0854565,67.4983,-31.1283
b0854577,67.25,30.81
b0854589,67,-30.1633
b0854590,66.6667,30.6683
b0854608,66.3333,30.67
b0854621,66.1,-30.0017
b0854633,65.665,30.655
b0854645,65.3267,30.6567
b0854657,65.17,30.565
b0895349,26.4967,76.8167
b0895350,26.4967,76.8167
b0895362,26.4967,76.8167
b0895374,26.4967,76.8167
b0895386,26.4983,76.82
b0895398,26.4983,76.82
b0895405,26.4983,76.82
b0895417,26.4983,76.82
b0895429,26.5083,76.7417
b0895430,26.5083,76.7417
b0895442,26.5083,76.7417
b0895454,26.5083,76.7417
b0895466,26.5083,76.7417
b0895478,26.5083,76.7417
b0895491,26.5117,76.7367
b0895509,26.5117,76.7367
b0895510,26.5117,76.7367
b0895522,26.5117,76.7367
b0895534,26.5117,76.7367
b0895546,26.51,76.7433
b0895558,26.51,76.7433
b0895571,26.51,76.7433
b0895583,26.51,76.7433
b0895595,26.51,76.7433
b0895602,26.5233,76.8683
b0895614,26.5233,76.8683
b0896224,57.8083,5.62667
b0896236,57.8083,5.62667
b0896248,57.8083,5.62667
b0897092,57.5467,5.68667
b0897111,57.535,5.68667
b0897123,57.535,5.68667
b0897135,57.535,5.68667
b0897147,56.39,4.23667
b0897196,57.835,5.66333
b0897203,57.845,5.63
b0897215,57.7917,5.64833
b0906921,59.5667,41.55
b0906957,59.3333,40.8217
b0906969,59.3333,40.8217
b0906970,59.185,40.35
b0906982,59.185,40.35
b0906994,59.185,40.35
b0907008,59.185,40.35
b0907021,59.185,40.35
b0907033,59.05,-39.0867
b0907057,59.05,-39.0867
b0907070,58.875,39.4
b0907094,58.875,39.4
b0907101,58.58,38.5017
b0907125,58.58,38.5017
b0907137,59.45,-41.1517
b0907149,59.45,-41.1517
b0907186,59.3333,40.82
b0907198,59.3333,40.82
b0907205,59.4383,-41.155
b0907217,59.4383,-41.155
