Filename	OriginatorsIdentifier	latDD	lonDD	Site	StartDate	StartTime	EndDate	EndTime											
cmd\b0441901.lst	S41113T88537	54.1107	-3.4462	POLRIG#537	22/01/92	16:19:00	02/02/92	07:50:00											
cmd\b0441913.lst	S41119B88537	54.1107	-3.4462	POLRIG#537	22/01/92	16:20:00	02/02/92	07:40:00											
cmd\b0441925.lst	S41261B88538	54.1398	-3.4662	POLRIG#538	22/01/92	15:00:00	01/02/92	14:10:00											
cmd\b0441937.lst	S41264T88538	54.1398	-3.4662	POLRIG#538	22/01/92	15:00:00	01/02/92	14:10:00											
cmd\b0441962.lst	AA0568T00561	54.1243	-3.3892	POLRIG#561	21/04/93	15:30:00	25/05/93	06:40:00											
cmd\b0441974.lst	AA0568T00565	54.1192	-3.449	POLRIG#565	22/06/93	13:30:00	06/08/93	08:50:00									C		
cmd\b0441986.lst	AA0568T00569	54.1	-3.4467	POLRIG#569	02/09/93	08:10:00	25/09/93	08:30:00											
cmd\b0441998.lst	AA0568T00571	54.1213	-3.4493	POLRIG#571	25/09/93	11:00:00	27/10/93	11:10:00											
cmd\b0442001.lst	AA4387B00563	54.1243	-3.3892	POLRIG#563	26/05/93	08:00:00	22/06/93	10:50:00											
cmd\b0442013.lst	AA4387T00567	54.1102	-3.4402	POLRIG#567	06/08/93	11:10:00	02/09/93	06:10:00											
cmd\b0442025.lst	AA4387T00593	54.1197	-3.4513	POLRIG#593	27/10/93	12:30:00	30/11/93	15:51:00									C		
cmd\b0442037.lst	AA4387T00602	54.1208	-3.4477	POLRIG#602	01/12/93	07:39:00	07/02/94	15:49:00									C		
cmd\b0442049.lst	AA6443B00561	54.1243	-3.3892	POLRIG#561	21/04/93	15:20:00	25/05/93	06:30:00											
cmd\b0442050.lst	AA6443B00565	54.1192	-3.449	POLRIG#565	22/06/93	13:30:00	06/08/93	08:50:00											
cmd\b0442062.lst	AA6443B00569	54.1	-3.4467	POLRIG#569	02/09/93	08:00:00	25/09/93	08:30:00									C		
cmd\b0442074.lst	AA6443B00571	54.1213	-3.4493	POLRIG#571	25/09/93	10:59:00	27/10/93	11:09:00											
cmd\b0442086.lst	AA6443B00593	54.1197	-3.4513	POLRIG#593	27/10/93	12:30:00	30/11/93	15:52:00											
cmd\b0442098.lst	AA6443B00602	54.1208	-3.4477	POLRIG#602	01/12/93	07:30:00	18/01/94	11:00:00											
cmd\b0442105.lst	AA7570B00567	54.1102	-3.4402	POLRIG#567	06/08/93	11:10:00	12/08/93	19:10:00											
cmd\b0442117.lst	AS7570T00603	54.118	-3.4508	POLRIG#603	07/02/94	19:29:00	23/04/94	23:49:00											
cmd\b0442928.lst	OMEX2.1070m	49.1912	-12.8	OMEX2C	16/09/94	13:14:00	30/09/95	13:16:00											
cmd\b0442941.lst	OMEX2.620m	49.1912	-12.8	OMEX2C	16/09/94	13:10:00	30/09/95	11:12:00											
cmd\b0442953.lst	OMEX3.1460m	49.0883	-13.39	OMEX3C	15/09/94	09:30:00	30/09/95	13:31:00									C		
cmd\b0442965.lst	OMEX3.3260m	49.0883	-13.39	OMEX3C	15/09/94	14:35:00	24/10/94	19:55:00									C		
cmd\b0442977.lst	OMEX3.580m	49.0883	-13.39	OMEX3C	15/09/94	10:08:00	30/09/95	12:05:00											
cmd\b0444161.lst	omexA.cmd	54.5533	-10.968	OMEX_A	13/04/94	07:00:00	14/10/94	06:00:00											
cmd\b0444173.lst	omexB.cmd	55.0415	-10.1932	OMEX_B	13/04/94	17:00:00	04/12/94	22:00:00											
cmd\b0444308.lst	OMX2B/2/B	49.1865	-12.8194	OMEX2B/2	18/04/94	14:04:00	16/09/94	09:04:00											
cmd\b0444321.lst	OMX2B/2/T	49.1865	-12.8194	OMEX2B/2	18/04/94	13:56:00	16/09/94	09:57:00											
cmd\b0444333.lst	OMX3B/M	49.0942	-13.41	OMEX3B	08/01/94	07:39:00	14/09/94	19:33:00											
cmd\b0444345.lst	OMX3B/B	49.0942	-13.41	OMEX3B	08/01/94	07:34:00	14/09/94	19:35:00											
cmd\b0444357.lst	OMX3B/T	49.0942	-13.41	OMEX3B	08/01/94	07:37:00	14/09/94	20:31:00											
cmd\b0444369.lst	OMX2B/1/B	49.1883	-12.795	OMEX2B/1	11/01/94	08:41:00	15/04/94	07:42:00											
cmd\b0444370.lst	OMX2B/1/T	49.1883	-12.795	OMEX2B/1	11/01/94	08:55:00	15/04/94	10:56:00											
cmd\b0444413.lst	stablech121	56.4458	-9.0465	POLRIG#693	11/08/95	05:37:00	06/09/95	17:53:00											
cmd\b0444425.lst	stablech125	56.4604	-9.0473	POLRIG#748	01/02/96	08:17:00	21/02/96	08:46:00									C		
cmd\b0444437.lst	s140.S4B	56.4565	-8.9658	POLRIG#775	13/07/96	15:45:00	25/07/96	12:01:00											
cmd\b0444449.lst	s140e.S4B	56.4618	-8.191	POLRIG#778	12/07/96	12:27:00	24/07/96	10:17:00											
cmd\b0449651.lst	s41112.617	53.5595	0.0557	POLRIG#617	13/11/93	16:00:00	22/11/93	10:04:00											
cmd\b0449663.lst	s41112.618	53.5595	0.0557	POLRIG#618	27/11/93	16:00:00	08/12/93	10:04:00											
cmd\b0449675.lst	s41112.638	53.733	0.1267	POLRIG#638	13/12/93	09:02:00	17/12/93	10:07:00											
cmd\b0449687.lst	s41119.614	53.845	0.1533	POLRIG#614	12/11/93	10:00:00	22/11/93	14:04:00											
cmd\b0449699.lst	s41119.615	53.845	0.1533	POLRIG#615	26/11/93	10:00:00	08/12/93	00:05:00											
cmd\b0449706.lst	s41119.637	53.8008	0.0507	POLRIG#637	12/12/93	10:00:00	17/12/93	13:04:00											
cmd\b0449718.lst	s41644.608	53.795	0.0027	POLRIG#608	26/11/93	15:00:00	08/12/93	01:02:00											
cmd\b0449731.lst	s41644.609	53.795	0.0027	POLRIG#609	12/11/93	15:00:00	23/11/93	13:04:00											
cmd\b0449743.lst	s41832.610	53.775	0.0467	POLRIG#610	12/11/93	12:00:00	23/11/93	09:04:00											
cmd\b0464660.lst	s41112.646	53.568	0.057	POLRIG#646	10/10/94	12:00:00	07/11/94	09:01:00											
cmd\b0464672.lst	s41113.641	53.8392	0.1598	POLRIG#641	10/10/94	12:00:00	08/11/94	15:01:00											
cmd\b0464684.lst	s41119.659	53.7315	0.1248	POLRIG#659	19/01/95	12:00:00	07/02/95	10:01:00											
cmd\b0464696.lst	s41196.660	53.7792	0.2298	POLRIG#660	21/01/95	12:00:00	07/02/95	11:01:00											
cmd\b0464703.lst	s41265.645	53.7792	0.2298	POLRIG#645	10/10/94	12:00:00	08/11/94	15:01:00											
cmd\b0464715.lst	s41265.653	53.7792	0.2298	POLRIG#653	10/11/94	20:00:00	07/01/95	22:00:00											
cmd\b0464727.lst	s41265.657	53.8392	0.1598	POLRIG#657	20/01/95	18:00:00	07/02/95	14:01:00											
cmd\b0464739.lst	s41644.640	53.7922	0.0585	POLRIG#640	10/10/94	12:00:00	01/11/94	06:31:00											
cmd\b0464740.lst	s41832.644	53.7315	0.1248	POLRIG#644	10/10/94	12:00:00	18/10/94	14:30:00											
cmd\b0464752.lst	s41832.648	53.7922	0.0585	POLRIG#648	09/11/94	18:00:00	06/01/95	23:01:00											
cmd\b0464764.lst	s41832.656	53.7922	0.0585	POLRIG#656	19/01/95	12:00:00	09/02/95	08:01:00											
cmd\b0464807.lst	s42005.658	53.7103	0.0782	POLRIG#658	17/01/95	12:00:00	07/02/95	09:19:00											
cmd\b0464832.lst	s42006.655	53.7667	0.0072	POLRIG#655	16/01/95	14:00:00	30/01/95	15:18:00											
cmd\b0475891.lst	s41119.717	53.7913	0.0598	POLRIG#717	31/10/95	15:00:00	20/11/95	14:01:00											
cmd\b0475909.lst	s41119.722	53.7913	0.0598	POLRIG#722	20/11/95	16:00:00	29/11/95	07:01:00											
cmd\b0475910.lst	s41119.727	53.7657	0.0125	POLRIG#727	10/12/95	13:00:00	08/01/96	07:01:00											
cmd\b0475922.lst	s41196.728	53.7312	0.1277	POLRIG#728	09/12/95	13:00:00	06/01/96	17:01:00											
cmd\b0475934.lst	s41196.730	53.7675	0.0098	POLRIG#730	31/10/95	17:00:00	28/11/95	17:01:00											
cmd\b0475946.lst	s41644.720	53.7118	0.0758	POLRIG#720	01/11/95	15:00:00	30/11/95	21:31:00											
cmd\b0475958.lst	s41832.719	53.732	0.1245	POLRIG#719	01/11/95	16:30:00	30/11/95	14:30:00											
cmd\b0475971.lst	s41832.729	53.7137	0.0772	POLRIG#729	09/12/95	13:00:00	07/01/96	14:30:00											
cmd\b0475983.lst	s42005.716	53.7933	0.0582	POLRIG#716	31/10/95	16:00:00	20/11/95	15:20:00											
cmd\b0475995.lst	s42005.721	53.7933	0.0582	POLRIG#721	20/11/95	16:00:00	08/12/95	10:20:00											
cmd\b0476009.lst	s42005.724	53.794	0.0583	POLRIG#724	10/12/95	14:00:00	01/01/96	09:14:00											
cmd\b0476010.lst	s42006.718	53.7655	0.0125	POLRIG#718	31/10/95	18:00:00	20/11/95	13:14:00											
cmd\b0476022.lst	s42006.723	53.7655	0.0125	POLRIG#723	20/11/95	14:07:00	08/12/95	11:19:00											
cmd\b0476034.lst	s42006.726	53.7648	0.013	POLRIG#726	10/12/95	13:00:00	29/12/95	01:13:00											
cmd\b0477627.lst	1509T.CM450	58.1105	-9.5158	POLRIG#CM450	12/03/88	15:00:00	12/03/88	18:40:00									C		
cmd\b0477639.lst	3559MT.CM150	58.1452	-9.7288	RIG#CM1500	14/03/88	12:40:00	17/06/88	08:00:00											
cmd\b0477640.lst	4387MB.CM150	58.1452	-9.7288	RIG#CM1500	14/03/88	12:40:00	17/06/88	08:00:00											
cmd\b0477652.lst	5913B.CM450	58.1105	-9.5158	POLRIG#CM450	12/03/88	15:00:00	17/06/88	13:00:00											
cmd\b0477664.lst	6443T.CM950	58.135	-9.688	POLRIG#CM950	13/03/88	20:20:00	17/03/88	22:00:00											
cmd\b0477676.lst	7570T.CM150	58.1452	-9.7288	RIG#CM1500	14/03/88	12:40:00	17/06/88	08:00:00									C		
cmd\b0477688.lst	8243B.CM150	58.1452	-9.7288	RIG#CM1500	14/03/88	12:40:00	17/06/88	08:00:00											
cmd\b0507667.lst	556/1	60.4097	-4.3698	556/1	29/03/97	10:00:00	14/06/97	14:00:00											
cmd\b0507679.lst	557/1	56.6727	-6.6688	R557	16/04/97	10:00:00	07/06/97	03:00:00											
cmd\b0507680.lst	558/1	56.8235	-7.083	R558	16/04/97	13:00:00	02/06/97	13:30:00											
cmd\b0507692.lst	558/2	56.8235	-7.083	R558	16/04/97	13:00:00	09/06/97	18:00:00											
cmd\b0507711.lst	560/2	57.4605	-7.0517	R560	18/04/97	09:00:00	16/07/97	19:00:00									C		
cmd\b0507723.lst	561/1	58.439	-6.0508	R561	19/04/97	12:00:00	23/06/97	13:00:00											
cmd\b0507735.lst	561/2	58.439	-6.0508	R561	19/04/97	12:00:00	01/05/97	02:00:00											
cmd\b0507747.lst	561/3	58.439	-6.0508	R561	08/06/97	21:00:00	30/06/97	06:00:00											
cmd\b0507759.lst	562/1	58.4515	-5.6545	R562	19/04/97	14:00:00	15/06/97	19:00:00											
cmd\b0507760.lst	562/2	58.4515	-5.6545	R562	19/04/97	14:00:00	15/07/97	08:00:00									C		
cmd\b0507772.lst	563/1	58.4568	-5.253	R563	20/04/97	09:00:00	07/06/97	18:00:00											
cmd\b0507784.lst	563/2	58.4568	-5.253	R563	20/04/97	09:00:00	15/07/97	12:00:00									C		
cmd\b0507876.lst	575/1	57.576	-5.7183	R575	11/08/98	12:35:00	27/08/98	11:35:00											
cmd\b0507888.lst	575/2	57.576	-5.7183	R575	11/08/98	12:35:00	27/08/98	11:35:00									C		
cmd\b0507919.lst	577/1	57.5708	-5.6838	R577	11/08/98	14:35:00	27/08/98	10:40:00											
cmd\b0507920.lst	577/2	57.5708	-5.6838	R577	11/08/98	14:35:00	27/08/98	10:40:00									C		
cmd\b0507944.lst	548/1	55.0092	-5.2332	N548	23/03/96	13:40:00	28/04/96	16:00:00											
cmd\b0507956.lst	548/2	55.0092	-5.2332	N548	23/03/96	13:40:00	28/04/96	16:00:00											
cmd\b0507968.lst	548/3	55.0092	-5.2332	N548	23/03/96	13:40:00	25/04/96	09:50:00											
cmd\b0507981.lst	549/1	59.8353	-5.716	N549	07/06/96	11:31:00	10/06/96	08:32:00									C		
cmd\b0507993.lst	549/2	59.8353	-5.716	N549	07/06/96	11:31:00	10/06/96	08:32:00											
cmd\b0508007.lst	551/1	60.576	-4.7307	N551	19/10/96	16:00:00	28/12/96	19:00:00											
cmd\b0508019.lst	551/2	60.576	-4.7307	N551	19/10/96	16:00:00	28/12/96	19:00:00											
cmd\b0508020.lst	551/3	60.576	-4.7307	N551	19/10/96	16:00:00	28/12/96	19:00:00											
cmd\b0508032.lst	7421.306	56.62	-6.4017	Tiree#306	15/08/94	21:15:00	28/11/94	07:45:00											
cmd\b0508044.lst	8263.303	56.6267	-6.4033	Tiree#303	14/03/94	19:30:00	09/05/94	09:30:00											
cmd\b0508056.lst	9177.295	56.6283	-6.3967	Tiree#295	21/05/93	08:45:00	10/09/93	07:44:00											
cmd\b0508068.lst	9718.297	56.6255	-6.4018	Tiree#297	10/09/93	14:30:00	14/03/94	08:31:00											
cmd\b0508081.lst	9718.305	56.6283	-6.3983	Tiree#305	09/05/94	14:45:00	15/08/94	12:16:00											
cmd\b0508093.lst	9718.312	56.62	-6.4	Tiree#312	28/11/94	13:45:00	14/04/95	03:45:00											
cmd\b0508100.lst	9718.325	56.6177	-6.4062	Tiree#325	29/07/95	14:45:00	15/12/95	23:45:00											
cmd\b0508112.lst	9718.33	56.622	-6.4042	Tiree#330	16/05/96	19:15:00	16/09/96	13:45:00											
cmd\b0508124.lst	9718.335	56.625	-6.3967	Tiree#335	16/07/97	12:15:00	17/09/97	10:45:00											
cmd\b0508136.lst	10060.297	56.6255	-6.4018	Tiree#297	10/09/93	14:30:00	14/03/94	08:31:00											
cmd\b0508148.lst	10060.305	56.6283	-6.3983	Tiree#305	09/05/94	14:45:00	15/08/94	12:15:00									C		
cmd\b0508161.lst	10060.312	56.62	-6.4	Tiree#312	28/11/94	14:15:00	14/04/95	03:45:00											
cmd\b0508173.lst	10060.325	56.6177	-6.4062	Tiree#325	29/07/95	14:45:00	12/12/95	19:15:00									C		
cmd\b0508185.lst	10060.33	56.622	-6.4042	Tiree#330	16/05/96	19:15:00	16/09/96	13:45:00									C		
cmd\b0508197.lst	10060.333	56.625	-6.4	Tiree#333	30/04/97	13:15:00	16/07/97	09:45:00									C		
cmd\b0508204.lst	10207.306	56.62	-6.4017	Tiree#306	15/08/94	21:15:00	28/11/94	07:45:00											
cmd\b0508216.lst	10207.335	56.625	-6.3967	Tiree#335	16/07/97	12:15:00	17/09/97	10:45:00											
cmd\b0508228.lst	10208.315	56.6183	-6.3933	Tiree#315	14/04/95	14:45:00	29/07/95	07:45:00											
cmd\b0508241.lst	10208.328	56.6217	-6.3883	Tiree#328	19/01/96	18:15:00	16/05/96	13:16:00											
cmd\b0508253.lst	10208.331	56.6217	-6.4083	Tiree#331	07/10/96	07:15:00	22/12/96	17:15:00									C		
cmd\b0508265.lst	10208.333	56.625	-6.4	Tiree#333	30/04/97	13:15:00	16/07/97	09:45:00											
cmd\b0508277.lst	10209.315	56.6183	-6.3933	Tiree#315	14/04/95	14:45:00	29/07/95	07:45:00											
cmd\b0508289.lst	10209.328	56.6217	-6.3883	Tiree#328	19/01/96	18:15:00	16/05/96	13:15:00											
cmd\b0508290.lst	10209.331	56.6217	-6.4083	Tiree#331	16/09/96	15:15:00	16/02/97	04:15:00											
cmd\b0508308.lst	10211.295	56.6283	-6.3967	Tiree#295	21/05/93	08:45:00	10/09/93	07:45:00											
cmd\b0524751.lst	s41119.794	59.3202	1.0003	NNS_MOORINGS	09/09/98	10:05:00	01/11/98	14:05:00											
cmd\b0524763.lst	s41264.794	59.3202	1.0003	NNS_MOORINGS	09/09/98	10:05:00	01/11/98	14:05:00											
cmd\b0524775.lst	s42005.795	59.3183	0.9998	NNS_MOORINGS	09/09/98	12:26:00	15/09/98	08:38:00											
cmd\b0524806.lst	s42006.809	59.312	0.9967	NNS_MOORINGS	24/10/98	09:44:00	27/10/98	22:42:00											
cmd\b0530480.lst	583/1	57.5722	-5.6872	R583	07/04/99	12:00:00	10/11/99	16:00:00									C		
cmd\b0530523.lst	585/1	58.252	-5.066	R585	11/04/99	09:00:00	09/11/99	12:00:00									C		
cmd\b0530535.lst	585/2	58.252	-5.0652	R585	11/04/99	09:00:00	09/11/99	12:00:00									C		
cmd\b0530559.lst	634/1	57.5225	-5.6622	634/1	23/07/99	11:00:00	06/11/99	01:00:00											
cmd\b0541810.lst	s41644.822	52.302	4.2945	POLRIG#822	30/03/99	13:45:00	26/04/99	19:55:00											
cmd\b0541846.lst	s42005.821	52.3023	4.3067	POLRIG#821	30/03/99	14:09:00	19/05/99	06:09:00											
cmd\b0541858.lst	s42006.825	52.3198	4.1953	POLRIG#825	30/03/99	09:04:00	18/05/99	15:04:00											
cmd\b0541871.lst	stable/pe136	52.3063	4.3002	POLRIG#820	30/03/99	11:48:00	19/05/99	07:45:00									C		
cmd\b0541883.lst	stable/va174	59.3312	1.001	NNS_MOORINGS	08/09/98	06:59:00	01/11/98	11:38:00											
cmd\b0553325.lst	584/1	57.5225	-5.6545	584/1	07/04/99	13:00:00	14/05/99	06:00:00											
cmd\b0553349.lst	640/1	57.5213	-5.6615	640/1	11/04/00	13:00:00	20/07/00	11:00:00											
cmd\b0553374.lst	643/1	57.2395	-5.4795	643/1	19/04/00	13:00:00	19/07/00	09:00:00											
cmd\b0553398.lst	646/2	60.435	-1.1058	R646	15/06/00	11:40:00	28/06/00	09:00:00											
cmd\b0564255.lst	95B1-1M167	53.85	-5.5667	95B1	04/04/95	11:15:00	16/05/95	05:15:00											
cmd\b0564267.lst	95B1-2B252	53.85	-5.5667	95B1	04/04/95	11:15:00	16/05/95	05:15:00									C		
cmd\b0564279.lst	95B2-1M167	53.85	-5.5667	95B2	16/05/95	10:15:00	13/06/95	13:35:00											
cmd\b0564280.lst	95B2-2B252	53.85	-5.5667	95B2	16/05/95	10:15:00	13/06/95	13:35:00									C		
cmd\b0564292.lst	95B3-1M227	53.85	-5.5667	95B3	13/06/95	20:14:00	09/08/95	07:44:00									C		
cmd\b0564311.lst	95B3-2B028	53.85	-5.5667	95B3	13/06/95	20:13:00	09/08/95	07:43:00									C		
cmd\b0564323.lst	95B4-1UB028	53.85	-5.565	95B4	09/08/95	15:25:00	30/09/95	08:05:00									C		
cmd\b0564335.lst	95B4-2B227	53.85	-5.565	95B4	09/08/95	15:25:00	30/09/95	08:05:00											
cmd\b0564347.lst	95I1-1T629	54.3	-5.1	95I1	07/05/95	09:35:00	20/06/95	18:05:00											
cmd\b0564359.lst	95I1-2M308	54.3	-5.1	95I1	07/05/95	09:35:00	20/06/95	17:55:00											
cmd\b0564360.lst	95I1-3B981	54.3	-5.1	95I1	07/05/95	09:35:00	20/06/95	18:06:00									C		
cmd\b0564372.lst	95I2-1T070	54.2983	-5.1017	95I2	20/06/95	19:25:00	17/07/95	20:25:00									C		
cmd\b0564384.lst	95I2-2B553	54.2983	-5.1017	95I2	20/06/95	19:25:00	17/07/95	20:25:00									C		
cmd\b0564396.lst	95I3-1T608	54.3033	-5.1017	95I3	29/09/95	14:45:00	13/10/95	17:05:00											
cmd\b0564403.lst	95I3-2UB000	54.3033	-5.1017	95I3	29/09/95	14:45:00	13/10/95	17:05:00											
cmd\b0564415.lst	95I3-3B134	54.3033	-5.1017	95I3	29/09/95	14:45:00	13/10/95	17:05:00											
cmd\b0564427.lst	95J1-1T100	54.5467	-5.1648	95J1	07/05/95	11:15:00	21/06/95	07:16:00									C		
cmd\b0564439.lst	95J1-2B079	54.5467	-5.1648	95J1	07/05/95	11:15:00	21/06/95	07:16:00											
cmd\b0564440.lst	95J2-1T253	54.5417	-5.1633	95J2	21/06/95	08:55:00	18/07/95	03:56:00											
cmd\b0564452.lst	95J2-2B134	54.5417	-5.1633	95J2	21/06/95	08:55:00	18/07/95	03:56:00											
cmd\b0564464.lst	95K1-1T239	55.1167	-5.8883	95K1	08/05/95	12:15:00	08/06/95	08:35:00									C		
cmd\b0564476.lst	95K1-2B555	55.1167	-5.8883	95K1	08/05/95	12:15:00	08/06/95	08:35:00									C		
cmd\b0564488.lst	95L1-1T036	55.1783	-5.665	95L1	08/05/95	09:35:00	20/07/95	20:25:00									C		
cmd\b0564507.lst	95N1-1T965	54.75	-5.2	95N1	07/05/95	15:55:00	24/06/95	11:15:00											
cmd\b0564519.lst	95P1-1B213	54.8833	-5.3833	95P1	07/05/95	17:15:00	19/05/95	04:35:00									C		
cmd\b0564520.lst	95P3-1T100	54.855	-5.3867	95P3	29/09/95	17:25:00	13/10/95	13:35:00									C		
cmd\b0564532.lst	95P3-2B629	54.855	-5.3867	95P3	29/09/95	17:25:00	13/10/95	13:35:00									C		
cmd\b0564544.lst	95Q1-1B299	54.435	-3.6467	95Q1	09/11/95	09:55:00	06/12/95	14:47:00											
cmd\b0564556.lst	95Q2-1B160	54.4333	-3.645	95Q2	06/12/95	16:05:00	09/01/96	08:44:00											
cmd\b0564568.lst	95R1-1T288	54.3983	-3.7567	95R1	09/11/95	10:35:00	09/01/96	10:16:00											
cmd\b0564581.lst	95R1-2B553	54.3983	-3.7567	95R1	09/11/95	10:35:00	09/01/96	10:17:00											
cmd\b0564593.lst	95S1-1T608	54.36	-3.8733	95S1	09/11/95	11:45:00	09/12/95	08:45:00											
cmd\b0564600.lst	95S1-2B555	54.36	-3.8733	95S1	09/11/95	11:45:00	09/12/95	08:45:00											
cmd\b0564612.lst	95S2-1T227	54.3567	-3.8717	95S2	09/12/95	10:25:00	09/01/96	11:24:00											
cmd\b0564624.lst	95S2-2B683	54.3567	-3.8717	95S2	09/12/95	10:25:00	09/01/96	11:24:00											
cmd\b0564636.lst	95T1-1B227	54.3417	-3.5515	95T1	09/11/95	15:15:00	06/12/95	16:37:00											
cmd\b0564648.lst	95T2-1B695	54.3417	-3.55	95T2	06/12/95	18:35:00	09/01/96	14:34:00											
cmd\b0564661.lst	95U1-1T293	54.3033	-3.6682	95U1	09/11/95	14:35:00	09/12/95	11:46:00											
cmd\b0564673.lst	95U1-2B029	54.3033	-3.6682	95U1	09/11/95	14:35:00	09/12/95	11:45:00											
cmd\b0564685.lst	95U2-1T167	54.3067	-3.67	95U2	09/12/95	13:35:00	09/01/96	12:54:00											
cmd\b0564697.lst	95U2-2B629	54.3067	-3.67	95U2	09/12/95	13:35:00	09/01/96	12:54:00											
cmd\b0567032.lst	250/1	55.2832	-5.209	R250	09/12/85	17:00:00	16/01/86	16:10:00											
cmd\b0567044.lst	250/2	55.2832	-5.209	R250	09/12/85	17:00:00	17/12/85	11:00:00											
cmd\b0567056.lst	251/1	55.2348	-5.0562	R251	09/12/85	18:00:00	16/01/86	13:30:00											
cmd\b0567068.lst	252/1	55.2247	-4.9725	252/1	09/12/85	20:00:00	16/01/86	10:50:00											
cmd\b0567081.lst	254/1	59.2463	-4.3637	R254	06/01/86	11:00:00	23/04/86	08:30:00											
cmd\b0567093.lst	254/2	59.2463	-4.3637	R254	06/01/86	11:00:00	23/04/86	08:30:00											
cmd\b0567100.lst	255/1	55.2227	-4.9817	255/1	16/01/86	13:00:00	20/04/86	11:30:00											
cmd\b0567112.lst	256/1	55.236	-5.0457	R256	16/01/86	15:00:00	19/04/86	14:30:00											
cmd\b0567124.lst	256/2	55.236	-5.0457	R256	16/01/86	15:00:00	19/04/86	14:30:00											
cmd\b0567136.lst	257/1	55.2788	-5.2148	R257	17/01/86	10:00:00	20/04/86	07:30:00											
cmd\b0567148.lst	257/2	55.2788	-5.2148	R257	17/01/86	10:00:00	20/04/86	07:30:00											
cmd\b0567161.lst	262/1	59.1473	-4.3352	R262	24/04/86	11:00:00	27/04/86	13:00:00											
cmd\b0567173.lst	262/2	59.1473	-4.3352	R262	24/04/86	11:00:00	27/04/86	13:00:00											
cmd\b0567185.lst	251/2	55.2348	-5.0562	R251	09/12/85	18:00:00	16/01/86	13:30:00											
cmd\b0567197.lst	253/2	59.1585	-4.3418	R253	04/01/86	12:00:00	22/04/86	08:30:00											
cmd\b0567204.lst	258/1	55.2417	-5.0447	R258	19/04/86	20:00:00	29/04/86	12:30:00											
cmd\b0567216.lst	259/1	55.2792	-5.213	R259	20/04/86	11:00:00	07/07/86	06:30:00											
cmd\b0567228.lst	260/1	55.2217	-4.9775	260/1	20/04/86	16:00:00	29/07/86	15:30:00											
cmd\b0567241.lst	261/1	59.2432	-4.3703	R261	23/04/86	14:00:00	15/08/86	09:00:00											
cmd\b0567253.lst	261/2	59.2432	-4.3703	R261	23/04/86	14:00:00	15/08/86	09:00:00											
cmd\b0567265.lst	263/1	59.634	-4.6205	R263	27/04/86	19:00:00	05/10/86	13:00:00											
cmd\b0567277.lst	263/2	59.634	-4.6205	R263	27/04/86	19:00:00	13/09/86	08:30:00											
cmd\b0567289.lst	264/1	55.4688	-5.5233	264/1	26/05/86	15:00:00	20/07/86	08:10:00											
cmd\b0567290.lst	265/2	59.0855	-3.6293	R265	07/08/86	11:00:00	04/10/86	15:15:00											
cmd\b0567308.lst	266/1	59.1557	-3.946	R266	07/08/86	14:00:00	05/10/86	08:15:00											
cmd\b0567321.lst	267/1	59.4587	-4.4607	R267	10/08/86	19:00:00	21/10/86	09:00:00											
cmd\b0567333.lst	267/2	59.4587	-4.4607	R267	10/08/86	19:00:00	21/10/86	09:00:00											
cmd\b0576686.lst	94D1-1T029	54.6333	-5.3633	S94-D1	15/06/94	14:25:00	02/07/94	09:45:00											
cmd\b0576698.lst	94D1-2B546	54.6333	-5.3633	S94-D1	15/06/94	14:25:00	02/07/94	09:45:00											
cmd\b0576705.lst	94D2-1T029	54.6367	-5.37	S94-D2	02/07/94	11:45:00	18/08/94	10:15:00											
cmd\b0576717.lst	94D2-2B546	54.6367	-5.37	S94-D2	02/07/94	11:45:00	22/08/94	17:27:00											
cmd\b0576729.lst	94D3-1T879	54.63	-5.3833	S94-D3	22/08/94	19:05:00	14/09/94	06:54:00											
cmd\b0576730.lst	94D3-2B801	54.63	-5.3833	S94-D3	22/08/94	19:05:00	08/09/94	14:05:00											
cmd\b0576742.lst	94E1-1T146	54.79	-5.5432	S94-E1	15/06/94	12:45:00	02/07/94	05:45:00									C		
cmd\b0576754.lst	94E1-2B238	54.79	-5.5432	S94-E1	15/06/94	12:45:00	02/07/94	05:45:00											
cmd\b0576766.lst	94E2-1T608	54.7917	-5.55	S94-E2	02/07/94	08:15:00	14/09/94	17:55:00											
cmd\b0576778.lst	94E4-1T546	54.7967	-5.5533	S94-E4	13/09/94	10:15:00	29/10/94	14:36:00											
cmd\b0576791.lst	94E4-2B965	54.7967	-5.5533	S94-E4	13/09/94	10:15:00	29/10/94	14:35:00									C		
cmd\b0576809.lst	94E5-1T160	54.7983	-5.5533	S94-E5	29/10/94	16:55:00	09/11/94	14:25:00											
cmd\b0576810.lst	94E5-2B981	54.7983	-5.5533	S94-E5	29/10/94	16:55:00	09/11/94	14:25:00									C		
cmd\b0576822.lst	94E5-3B000	54.7983	-5.5533	S94-E5	29/10/94	16:55:00	06/11/94	01:25:00											
cmd\b0576834.lst	94F1-1T070	54.8117	-5.3	S94-F1	16/06/94	10:45:00	01/07/94	14:25:00											
