Id,Area,Coverage,ORIG_FID,POINT_X,POINT_Y
0,0,24145.0,0,-1.27861082278,50.8319453989
0,0,24145.0,0,-1.27361082278,50.8308332889
0,0,24145.0,0,-1.26916677278,50.8288862789
0,0,24145.0,0,-1.26333288278,50.8274983589
0,0,24145.0,0,-1.25666677278,50.8263835289
0,0,24145.0,0,-1.25111106278,50.8249983289
0,0,24145.0,0,-1.24694381278,50.8233328089
0,0,24145.0,0,-1.24250012278,50.8211148689
0,0,24145.0,0,-1.23750005278,50.8197267889
0,0,24145.0,0,-1.23222217278,50.8177817489
0,0,24145.0,0,-1.22722197278,50.8161098189
0,0,24145.0,0,-1.22083281278,50.8150008689
0,0,24145.0,0,-1.21638881278,50.8130563989
0,0,24145.0,0,-1.21249991278,50.8111096689
0,0,24145.0,0,-1.20916678278,50.8083329389
0,0,24145.0,0,-1.20527828278,50.8061160089
0,0,24145.0,0,-1.20249999278,50.8036114989
0,0,24145.0,0,-1.19916690278,50.8011089089
0,0,24145.0,0,-1.19638894278,50.7986132289
0,0,24145.0,0,-1.19305586278,50.7963849089
0,0,24145.0,0,-1.18916707278,50.7936096289
0,0,24145.0,0,-1.18611094278,50.7911147189
0,0,24145.0,0,-1.18222214278,50.7894459289
0,0,24145.0,0,-1.17749985278,50.7872220689
0,0,24145.0,0,-1.17361107278,50.7850041489
0,0,24145.0,0,-1.16972210278,50.7833349489
0,0,24145.0,0,-1.16444398278,50.7813869089
0,0,24145.0,0,-1.15944522278,50.7800000089
0,0,24145.0,0,-1.15416699278,50.7780515089
0,0,24145.0,0,-1.14694474278,50.7774946789
0,0,24145.0,0,-1.14166684278,50.7783348489
0,0,24145.0,0,-1.13694505278,50.7794429489
0,0,24145.0,0,-1.13277811278,50.7816693389
0,0,24145.0,0,-1.12944377278,50.7841629589
0,0,24145.0,0,-1.12722210278,50.7872243889
0,0,24145.0,0,-1.12499993278,50.7911135689
0,0,24145.0,0,-1.12250017278,50.7952824389
0,0,24145.0,0,-1.12027792278,50.7983302489
0,0,24145.0,0,-1.11750009278,50.8016675789
0,0,24145.0,0,-1.11583307278,50.8052759989
0,0,24145.0,0,-1.11638912278,50.8088913189
0,0,24145.0,0,-1.11805595278,50.8119410089
0,0,24145.0,0,-1.12194378278,50.8144442489
0,0,24145.0,0,-1.12500006278,50.8169498089
0,0,24145.0,0,-1.12805590278,50.8186095389
0,0,24145.0,0,-1.13277820278,50.8213887589
0,0,24145.0,0,-1.13638914278,50.8236089189
0,0,24145.0,0,-1.13972180278,50.8261088089
0,0,24145.0,0,-1.14361078278,50.8288857189
0,0,24145.0,0,-1.14666689278,50.8311073189
0,0,24145.0,0,-1.15055581278,50.8330517289
0,0,24145.0,0,-1.15527793278,50.8349978089
0,0,24145.0,0,-1.15916724278,50.8366719889
0,0,24145.0,0,-1.16222202278,50.8397210289
0,0,24145.0,0,-1.15944499278,50.8427803989
0,0,24145.0,0,-1.15472182278,50.8441680989
0,0,24145.0,0,-1.14805614278,50.8444461289
0,0,24145.0,0,-1.14166689278,50.8438861689
0,0,24145.0,0,-1.13527799278,50.8424980889
0,0,24145.0,0,-1.12805580278,50.8416655489
0,0,24145.0,0,-1.12222189278,50.8422230189
0,0,24145.0,0,-1.11611090278,50.8424975789
0,0,24145.0,0,-1.11111106278,50.8430565089
0,0,24145.0,0,-1.10500005278,50.8438883289
