BODC reference,Oceanographic data type,Instrument,Platform,Latitude A,Latitude B,Longitude A,Longitude B,Positional definition,Start date,End date,Series duration (days),Sea floor depth (m),Series depth minimum (m),Series depth maximum (m),Project,Country,Organisation,Quality control (QC),Series availability,Warnings,Licence ///20
1085184,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,22/07/2002,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115083,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2517,-99,-4.215,-999,Fixed point,30/07/2012,30/07/2012,0,55,51,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114805,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2482,-99,-4.2174,-999,Fixed point,19/03/2012,19/03/2012,0,55,51.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737757,CTD or STD cast,CTD/STD cast,research vessel,49.89683,-99,-7.87483,-999,Fixed point,26/07/2005,-99,-99,112,106.21,2.75,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107083,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56667,-99,-5.46683,-999,Fixed point,02/08/2003,02/08/2003,0,77.2,64.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1048260,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2515,-99,-4.217,-999,Fixed point,25/10/2010,25/10/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911382,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.253,-99,-4.22,-999,Fixed point,05/03/2008,05/03/2008,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103543,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89517,-99,-7.87967,-999,Fixed point,22/07/2008,22/07/2008,0,113,101.1,6.79,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1087271,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,17/05/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738091,CTD or STD cast,CTD/STD cast,research vessel,50.03933,-99,-7.638,-999,Fixed point,29/07/2005,-99,-99,114,111.38,2.87,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738066,CTD or STD cast,CTD/STD cast,research vessel,49.93267,-99,-7.826,-999,Fixed point,28/07/2005,-99,-99,120,117.06,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1114830,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.254,-99,-4.2227,-999,Fixed point,11/04/2012,11/04/2012,0,55,51,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087246,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,26/04/2004,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115058,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2555,-99,-4.2194,-999,Fixed point,23/07/2012,23/07/2012,0,55,50.5,2.5,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737745,CTD or STD cast,CTD/STD cast,research vessel,49.89983,-99,-7.87167,-999,Fixed point,26/07/2005,-99,-99,111,107.08,2.22,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107095,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56667,-99,-5.46683,-999,Fixed point,02/08/2003,02/08/2003,0,77.2,67.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1047834,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.247,-99,-4.2178,-999,Fixed point,15/03/2010,15/03/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087781,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25298,-99,-4.22314,-999,Fixed point,11/05/2011,11/05/2011,0,55,53.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103518,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.9025,-99,-7.87683,-999,Fixed point,21/07/2008,21/07/2008,0,109,97.1,6.74,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1048272,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2498,-99,-4.2235,-999,Fixed point,01/11/2010,01/11/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911394,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.21,-999,Fixed point,17/03/2008,17/03/2008,0,55,52.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738078,CTD or STD cast,CTD/STD cast,research vessel,49.93067,-99,-7.8305,-999,Fixed point,28/07/2005,-99,-99,120,117.14,2.69,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087258,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,10/05/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911799,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.034,-99,-4.369,-999,Fixed point,15/04/2009,15/04/2009,0,75,60,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047822,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2461,-99,-4.217,-999,Fixed point,08/03/2010,08/03/2010,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737733,CTD or STD cast,CTD/STD cast,research vessel,49.89633,-99,-7.87967,-999,Fixed point,26/07/2005,-99,-99,106,102.19,2.75,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1114829,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.2144,-999,Fixed point,02/04/2012,02/04/2012,0,55,52.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087793,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.247,-99,-4.21811,-999,Fixed point,16/05/2011,16/05/2011,0,55,52.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048284,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.2133,-999,Fixed point,10/11/2010,10/11/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1084899,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,18/11/2005,-99,-99,75,49.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086685,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,27/06/2006,-99,-99,55,39.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114854,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2486,-99,-4.2088,-999,Fixed point,24/04/2012,24/04/2012,0,55,54.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047858,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2496,-99,-4.2268,-999,Fixed point,07/04/2010,07/04/2010,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738042,CTD or STD cast,CTD/STD cast,research vessel,49.9355,-99,-7.82967,-999,Fixed point,28/07/2005,-99,-99,119,117.73,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911738,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.368,-999,Fixed point,27/01/2009,27/01/2009,0,75,58.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103579,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.751,-99,-7.66517,-999,Fixed point,23/07/2008,23/07/2008,0,137,127.2,1.94,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
911333,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.208,-999,Fixed point,26/11/2007,26/11/2007,0,55,52.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103186,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89583,-99,-7.88183,-999,Fixed point,06/07/2008,06/07/2008,0,112,100.2,6.14,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1048211,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2476,-99,-4.2177,-999,Fixed point,27/09/2010,27/09/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048223,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2502,-99,-4.2243,-999,Fixed point,04/10/2010,04/10/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086673,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,20/06/2006,-99,-99,55,45,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738054,CTD or STD cast,CTD/STD cast,research vessel,49.93183,-99,-7.8315,-999,Fixed point,28/07/2005,-99,-99,120,117.11,2.85,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1047846,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0332,-99,-4.3668,-999,Fixed point,17/03/2010,17/03/2010,0,75,60.75,3,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107046,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.38317,-99,-6.43333,-999,Fixed point,01/08/2003,01/08/2003,0,108.8,92.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1114842,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.2142,-999,Fixed point,16/04/2012,16/04/2012,0,55,51.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737794,CTD or STD cast,CTD/STD cast,research vessel,49.8975,-99,-7.8805,-999,Fixed point,26/07/2005,-99,-99,103,101.27,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911726,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.217,-999,Fixed point,21/01/2009,21/01/2009,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103174,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89783,-99,-7.86567,-999,Fixed point,06/07/2008,06/07/2008,0,115,105.8,7.06,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
911345,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.215,-999,Fixed point,11/12/2007,11/12/2007,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048235,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2483,-99,-4.2141,-999,Fixed point,13/10/2010,13/10/2010,0,55,51.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047871,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2471,-99,-4.2246,-999,Fixed point,12/04/2010,12/04/2010,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738029,CTD or STD cast,CTD/STD cast,research vessel,49.93083,-99,-7.83317,-999,Fixed point,28/07/2005,-99,-99,118,111.21,2.69,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115095,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2491,-99,-4.2222,-999,Fixed point,06/08/2012,06/08/2012,0,55,51.5,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911763,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,26/02/2009,26/02/2009,0,75,59.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107058,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.5365,-99,-6.43483,-999,Fixed point,01/08/2003,01/08/2003,0,80,66.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
737782,CTD or STD cast,CTD/STD cast,research vessel,49.89233,-99,-7.87867,-999,Fixed point,26/07/2005,-99,-99,109,106.07,2.87,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1114878,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2488,-99,-4.2149,-999,Fixed point,01/05/2012,01/05/2012,0,55,52.5,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103555,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.7465,-99,-7.6705,-999,Fixed point,22/07/2008,22/07/2008,0,134,122,7.29,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1087283,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,24/05/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103162,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.8975,-99,-7.86433,-999,Fixed point,06/07/2008,06/07/2008,0,116,108.3,6.66,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
911357,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.209,-999,Fixed point,13/02/2008,13/02/2008,0,55,55.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048247,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0352,-99,-4.3551,-999,Fixed point,14/10/2010,14/10/2010,0,75,60.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911751,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.038,-99,-4.37,-999,Fixed point,11/02/2009,11/02/2009,0,75,59.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737770,CTD or STD cast,CTD/STD cast,research vessel,49.89433,-99,-7.87783,-999,Fixed point,26/07/2005,-99,-99,109,107.28,2.9,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087295,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,02/06/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114866,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0345,-99,-4.3628,-999,Fixed point,27/04/2012,27/04/2012,0,75,75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086697,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,03/07/2006,-99,-99,55,53,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738030,CTD or STD cast,CTD/STD cast,research vessel,49.93333,-99,-7.83133,-999,Fixed point,28/07/2005,-99,-99,118,111.07,2.73,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1103567,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.75383,-99,-7.66583,-999,Fixed point,23/07/2008,23/07/2008,0,134,127.3,2.04,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1103150,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89833,-99,-7.86917,-999,Fixed point,06/07/2008,06/07/2008,0,115,106.8,.28,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
911369,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,20/02/2008,20/02/2008,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086231,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,20/06/2005,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
912011,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.214,-999,Fixed point,15/06/2009,15/06/2009,0,55,50,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086648,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,06/06/2006,-99,-99,55,49,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047895,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2511,-99,-4.219,-999,Fixed point,26/04/2010,26/04/2010,0,55,50.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086243,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,27/06/2005,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047883,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2459,-99,-4.215,-999,Fixed point,19/04/2010,19/04/2010,0,55,50.5,2.75,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
